embedding_x,embedding_y
-12.702004,4.45627
3.1871514,21.39194
-8.334265,23.608149
-2.2626307,-1.8260746
9.47514,-8.341846
3.8215067,1.749039
6.1815476,18.130394
0.017491808,21.266516
2.9618235,-2.2011056
16.442518,14.137654
-1.5545346,22.433695
14.090238,7.056221
-7.6810575,23.288837
-2.8837063,-1.2964246
16.403864,16.334307
-3.9402366,23.241137
-3.2465365,13.001602
12.178605,20.718027
-12.693033,4.445704
-12.694132,4.446386
6.269329,-11.593462
-4.1222477,-8.313226
2.9585354,-2.198331
16.30629,4.438512
3.8037083,6.645622
11.220495,11.534762
19.723642,2.2815318
19.703814,2.2522407
3.8187022,1.7530514
-2.9273858,23.090805
4.4032245,7.881984
15.454508,15.946269
5.943221,-12.584333
-13.93012,9.396816
8.808344,8.418732
3.6623414,1.5204895
8.718999,8.396154
-13.931313,9.395147
-1.1118249,-0.18404885
3.2696142,8.33082
-12.513188,-2.8462791
2.9639199,-2.202195
3.2104154,21.413643
-0.6676684,19.396551
-1.4910758,19.033773
13.708276,-3.7942035
6.8777833,-9.617805
5.5306215,-12.261547
0.08259708,21.299778
3.8383982,6.6179276
-8.787249,-4.3817873
4.299824,-1.0187972
-7.5475183,10.753689
-1.3175493,14.111387
-7.6755867,23.277952
-3.0667984,1.4468502
-2.581431,15.203244
-2.8326995,13.360448
7.4315414,22.995035
-4.1271834,23.108913
-2.205332,17.06229
-0.7032369,19.423243
5.165307,13.945528
-13.986711,9.388173
12.46901,16.4112
-8.6849,12.54585
3.3237035,12.534649
-9.123915,12.6928625
12.194589,20.7343
-12.388545,-2.9057896
5.474472,-11.418915
19.788837,2.3383524
-14.005831,9.387119
-1.4264315,15.985552
3.8258412,6.6192875
-4.203191,-8.201674
14.081622,4.342122
-3.892969,-8.122996
5.426019,-12.210321
-2.6527863,-2.3633993
14.375023,4.2324424
5.736263,-0.9537936
-0.43614736,17.448467
-8.7776785,-4.3971996
5.63573,-11.219858
5.966414,17.941032
8.703445,8.419422
-3.049777,-1.1304047
3.9854836,6.4213424
-9.8280945,23.848782
-2.6009965,-0.9045099
-1.5144717,19.015759
2.8237271,20.67137
5.1701818,13.946612
7.704805,22.955284
13.969382,-3.5320807
4.8070707,-12.587876
2.3747945,-6.5729814
4.8437796,-12.5040045
19.795792,2.3436532
-7.5219126,3.2273808
4.298439,13.695965
3.2552004,8.322667
-3.6847045,-2.5944111
2.9253483,-2.173291
5.589585,-11.301127
0.026003111,21.839766
12.444507,16.403208
16.38192,16.343405
5.212401,13.953151
10.128555,25.456339
-2.0516572,16.690329
8.6305895,8.402521
-8.751731,-4.385472
4.2279286,6.26748
5.3503857,-11.8573475
-12.352624,-2.9234912
6.1174545,18.055618
0.09149496,21.339327
-3.5566897,21.809074
-0.6955534,19.4237
5.9740844,-12.5983095
0.4002649,-6.104206
4.2199025,6.2725773
5.7135816,-12.086404
14.076563,4.341048
-1.6773306,-0.21732561
17.123442,-0.13018712
-6.1243186,2.202599
-0.4180547,18.938198
-4.194882,-8.215314
-3.6727483,-2.6308157
-2.980648,1.2654481
-7.2151594,24.463032
-14.046381,9.383812
-4.3342237,15.348208
5.953153,-12.578213
4.2303944,6.2657814
5.83168,18.277025
-3.7676656,15.050944
8.687652,8.411456
5.4960103,-11.270668
-12.760102,4.53586
16.402405,4.964345
-7.703029,23.2298
6.006771,-12.616318
19.1828,1.5552762
19.152668,1.529578
-2.6984096,15.130591
-2.6257823,-2.299549
-7.584926,3.1881716
-1.7274967,-0.25111085
5.479061,-11.276818
-0.6294351,19.34521
-1.5101223,19.005804
16.219803,15.730594
11.302118,8.929362
9.215302,-8.128895
9.490559,-8.355138
-4.1410375,22.864311
2.3502197,-10.541285
4.269495,6.274508
17.965961,0.7606572
-0.76039624,21.931604
-2.607102,15.215751
-4.3214617,15.361921
10.688359,15.117919
-8.615493,12.597386
3.338139,12.558806
-8.674923,12.542657
-9.120035,12.690043
12.199016,20.736235
7.76825,22.9344
-3.052906,1.6630785
-0.42464244,18.905987
-0.43057755,18.924643
-4.064632,22.005667
-2.1824074,17.022915
-14.085235,9.383215
-3.6701136,22.741158
-4.731952,23.630257
13.730361,-3.772331
-4.619807,23.552605
-12.27453,-2.9599874
5.9446044,-12.569318
-8.737179,-4.386865
-4.120287,21.918556
2.8202975,18.552572
8.674486,8.408246
-12.278045,-2.957712
-12.769341,4.5465846
4.2497144,6.2584505
6.25352,18.160059
-2.3149877,15.671249
-7.526709,3.2174673
-7.504477,3.2256215
3.190998,7.162321
19.751108,2.3007507
13.83492,-3.6668973
7.7982492,22.855818
5.5917773,-11.383677
8.7590065,8.627247
3.023788,20.923113
2.9810483,-2.2324667
-12.765919,4.5415044
-12.304397,-2.9318144
-14.149122,9.382283
16.392715,16.330956
-1.6136222,14.396737
3.0830889,7.2522755
3.2738647,8.362788
9.229963,-8.146022
5.9650435,-1.0365571
6.522942,18.554842
5.606566,-12.26312
-7.6288915,24.51576
5.486248,17.829075
16.69886,16.228779
-3.0280802,1.7259747
13.7524805,-3.7499468
7.414804,22.99084
10.639303,15.129718
12.433415,16.402006
-7.613997,3.1432571
11.796418,16.123405
0.21947208,18.138735
-1.201113,17.423645
14.09533,7.062691
-7.5763516,3.2189245
7.7042646,-4.99204
-3.041402,1.4832523
4.2429757,6.2788906
4.2557263,6.2653937
-3.6873703,21.491167
6.0983253,-1.0165236
-4.0571275,23.098717
4.454202,7.8815274
4.3159304,-0.89117503
-4.193746,-8.204192
-3.3050802,14.774879
-14.191062,9.386012
-12.271453,-2.961213
8.666727,8.415284
-4.143254,22.143463
-1.2845112,16.046202
-8.729952,-4.387218
-0.46020415,22.183035
-2.723841,-2.452476
10.65984,15.131831
-12.276124,-2.9519124
-12.266099,-2.9656713
-8.731637,-4.387415
-1.0937179,-0.17917775
-14.179629,9.383399
6.084,-1.0326872
4.2955694,6.2281466
-10.0410595,20.600576
-9.324225,2.7171962
-14.207513,9.384442
2.399113,-6.5663705
5.1400075,13.942055
6.0178943,18.04837
2.9909005,-2.243745
-4.062056,14.8679
-1.0721297,-0.16322528
-1.7830511,14.230344
5.507225,-11.254783
6.2655993,-11.586093
4.301188,6.291495
-14.207544,9.386273
-2.0386598,15.891896
3.2237937,7.1507626
2.832433,18.520998
-0.9719454,16.083113
2.952252,20.854282
2.969451,21.175898
-12.264852,-2.9648564
-8.713615,-4.387327
2.9919565,-2.2445111
14.057172,4.342796
-8.665525,-4.3955574
-7.695619,23.202673
-12.76774,4.548945
-12.236481,-2.9808419
5.9997582,17.97048
-7.6046476,24.490097
-0.03898512,21.184456
4.31652,-1.1769154
3.8639276,1.7930471
19.759369,2.309937
-3.036262,1.0595481
2.3977869,-6.607699
14.098852,7.066889
-3.6663544,-2.6600094
-0.18181364,17.767618
-3.0919085,1.4362735
-14.2429905,9.396779
2.4016526,-6.560168
3.0408258,7.234296
-3.9077308,-8.120153
14.076652,7.0442886
-4.3967295,15.229217
-3.0517955,1.6830548
-2.5161326,-0.5538133
4.022048,6.4118843
7.705814,-4.99989
1.9165454,-6.628807
14.060269,4.356045
-3.2825534,14.822107
-2.387791,-0.5079199
-3.9734404,14.414836
-2.0684195,15.842536
0.21274221,18.061108
14.121191,7.0898685
6.0202804,-1.0526931
-0.4095756,22.141653
-14.801873,9.53034
18.37756,0.8792324
8.562004,8.41341
-7.624953,2.8879104
-1.5400282,13.91848
7.7040815,-4.984752
19.82396,2.3306074
16.182987,15.68082
-6.816647,2.6017368
10.108218,25.47483
9.476818,-8.345399
-6.9792747,2.8612385
3.8862598,1.8190316
-2.4851298,15.360292
-1.3704687,14.05687
-6.1800833,2.26594
3.001807,-2.252667
-2.4491012,-2.1360795
-1.51401,13.885165
-2.8267899,13.368267
0.20731352,18.078575
3.0108726,7.2325993
5.674875,17.998241
11.340677,8.943789
16.200888,15.619526
-2.663398,-2.3960783
-1.183521,14.93485
16.391205,4.9557133
-1.1028694,-0.13545996
3.907316,1.8395419
-14.833057,9.5493
11.2048,8.923322
-12.781362,4.562485
-6.1522903,2.2130866
5.466804,-11.274283
-2.8190331,-2.570874
-3.894881,14.588806
19.64528,0.04452554
15.466377,15.906872
6.034735,-1.0599554
15.713536,15.874847
-3.347051,-0.4159844
0.0950467,17.94068
-1.9059287,16.662792
-14.830776,9.547759
-8.6466875,-4.394723
11.227816,11.533951
-2.5271132,15.276353
14.111862,7.0793996
8.697069,8.428405
11.325002,8.933709
2.5162237,19.275585
16.420591,4.988088
-1.2766775,14.144174
-1.8557625,16.429262
19.652298,0.03622075
12.125417,20.66595
-4.2596474,21.891178
2.388926,-6.556628
-3.7612267,21.81159
-3.2827418,12.963851
3.0136693,-2.264512
10.458907,15.271574
16.440964,14.140229
-3.0015461,-2.6516447
2.963909,7.2437177
16.346977,4.3949656
11.213808,8.908504
-14.8373785,9.544961
5.955942,-12.578845
-2.2729769,-1.8719449
-6.6559706,2.4071314
5.4689283,-11.838679
16.846613,0.298572
-14.85168,9.558453
3.2698705,8.348435
4.8620415,-12.494199
-2.2740955,-1.8392588
4.5732913,-0.7451345
12.43549,20.955444
5.501703,-12.018077
16.157604,15.458367
16.695524,16.218025
-4.934547,23.0993
-3.8895285,-2.0883822
2.4757009,19.392912
1.9583396,-6.695541
11.237752,11.524457
16.638716,16.239382
-1.9202393,15.863226
3.2695096,8.366198
-12.540024,4.2707477
-8.221218,22.450516
-12.198848,-3.0063977
16.205057,15.699009
3.017707,-2.2675674
3.8718882,6.5884624
16.849184,0.2894375
5.331697,-11.902398
8.528871,8.426666
8.46324,8.431726
16.145098,15.382147
19.662512,0.028181586
6.5194926,18.221643
-3.3417876,12.870398
-3.9130032,15.651725
2.1959798,20.1177
3.9253712,1.854159
5.7383037,-12.37751
-7.0947886,2.2921648
4.6883335,-0.75670576
6.2264614,-11.551162
2.3847318,-6.530067
2.4436984,19.463127
11.219583,8.90977
15.446369,15.9475565
18.382786,0.8898882
-4.0675836,-8.695651
-9.487675,2.8372383
-8.650113,-4.39434
4.3168116,-1.2319531
13.956512,-3.5453036
-2.2873273,15.304212
-8.709518,12.499527
4.3158207,-1.2206547
3.6758883,1.5379815
1.9267489,-6.670772
17.590986,0.69436216
17.068642,0.78258324
17.70873,0.6750514
-8.391023,12.77001
-1.266133,14.142262
5.397098,-11.754112
12.456314,16.410038
4.3143787,-1.2208921
3.27059,8.364942
-3.099477,1.4458153
-3.9931757,-8.2834
4.337727,-0.844856
-1.5609088,15.979664
-3.0108905,23.096794
-14.8683605,9.569546
12.410756,20.930227
11.229616,11.527216
8.582063,8.410472
-8.626211,12.598606
-7.554371,10.762538
-8.687488,12.507319
10.617436,15.144303
7.666301,22.897661
9.2375765,15.69675
4.3144093,13.708959
12.325674,20.851812
5.0651355,13.930608
7.715358,22.884087
7.794938,22.836748
13.990568,-3.5107462
-8.660522,-4.3967023
17.848389,0.72999
-2.1279695,15.704566
3.8764477,6.570304
12.451311,16.389645
-1.6854829,14.399179
19.467804,1.8991681
12.259393,20.790777
3.284559,8.367284
-2.9791782,-1.2721628
-2.518459,-0.55590177
18.315506,0.82597065
4.2394567,6.26772
-2.8948238,13.31175
5.6291,-12.147962
-4.0439415,-8.728936
-0.8224319,7.5419006
10.199963,15.450331
4.281103,6.297137
5.7071342,-12.065954
3.8785124,6.570419
-4.0166955,23.137543
-12.800363,4.586393
15.478302,15.95656
-4.473057,0.0092855785
-7.5876546,24.546926
12.418214,20.938004
16.466814,14.109942
-7.5587144,24.577675
3.0714319,21.058228
0.14831983,21.43741
3.0479527,21.142826
2.3324192,-10.544108
0.2004986,18.074995
-3.1014042,0.31146255
-0.22021832,17.717705
3.0530865,20.98508
5.87353,17.894379
-0.0027695834,21.489191
15.682891,15.206484
-1.535895,13.92824
-3.1183352,1.4435425
-0.17470476,17.784225
0.118980974,17.955826
-4.879902,22.838554
5.4491425,-11.861915
6.0660343,-1.0781778
-4.196696,-8.207095
-1.1696874,14.229536
3.081278,-2.3240273
8.461829,8.433587
0.12420586,17.959684
-1.0417727,17.21355
5.957792,-12.420136
-12.180811,-3.0178814
4.311692,-1.2600521
4.0989347,6.976939
-7.226019,24.45753
4.3129315,-1.2492957
13.944162,-3.5576565
-3.0899854,1.4073542
12.443289,16.408144
-8.660283,-4.400446
4.8764653,-12.411829
-3.7083826,21.877647
-0.41143945,22.144737
-2.968173,-2.6435387
8.488763,8.44373
11.353723,8.938837
16.848331,0.2973546
4.2757573,6.2802854
3.9413495,1.8977009
-3.0981786,1.419441
8.450824,8.46111
5.879447,18.4096
-2.523074,-0.56921035
-2.637329,13.532732
-9.328654,2.7105565
-8.632705,-4.3953695
-4.208721,22.912428
4.833374,-12.556936
7.65805,22.874432
16.84163,0.29468244
-0.8035841,19.225266
6.123428,-1.0405809
-6.1876163,2.2663405
-12.175318,-3.0206869
-3.0383108,1.7015618
-6.216824,2.2538087
-3.727719,22.150946
14.01514,4.3493795
0.21987675,18.078632
3.9411478,1.8880836
7.7067366,-5.0268955
-4.0904813,14.892719
3.6985426,1.5457001
-1.0678369,17.244856
-0.21981457,17.707071
-1.6435459,-0.2270684
3.6918628,1.541941
8.504505,8.449563
7.7051454,22.882786
7.8138623,22.825401
5.104283,13.939962
12.247508,20.77994
5.0285516,13.92929
10.390983,15.326392
-7.5730004,10.780461
11.772216,16.118048
-1.4817649,22.391754
-4.6686645,23.275295
5.04467,13.931028
-2.8360605,13.606743
11.326326,8.932153
-3.111985,1.4411694
-4.3172245,15.308629
-1.9393646,16.658688
7.702722,-5.024955
-12.794306,4.579616
-13.012935,-2.5730724
-3.68898,-2.5857584
8.551418,8.440114
-2.9276216,23.092806
9.254422,15.712995
3.9241512,1.8584453
-3.3342052,14.873898
-14.922607,9.601527
-12.173404,-3.0219538
-12.806655,4.591818
-2.4065576,15.429366
-4.3863993,15.226578
-1.9098951,16.619541
17.37572,0.69943047
-6.565171,2.3518476
1.9272383,-6.633441
19.669617,0.0031210803
16.410477,4.9803824
3.9158602,1.8437542
19.306261,1.6870455
3.9353912,1.8611273
6.2046175,18.121922
5.2261853,-0.68233293
4.4920664,7.8847375
12.401822,20.921703
-14.903511,9.59196
11.334287,8.934102
4.176419,6.3147464
-3.8809094,15.229369
2.2446625,20.04286
-14.902055,9.590797
-2.3419235,15.484826
4.890819,-12.44666
-3.039845,0.8510205
-12.174984,-3.0215058
6.118638,-1.0955409
-14.907093,9.59349
3.132268,-2.366124
-4.399404,15.203389
11.182043,8.95655
4.2750983,6.2527266
-0.58713436,22.083069
17.49946,0.7216525
13.9348755,-3.5668604
19.122261,1.4992899
-14.908374,9.594171
-0.22163986,17.703657
-1.9009955,16.597128
-3.022834,1.3077472
-3.829917,15.149692
-15.870394,10.136117
16.346945,16.335157
-1.3599879,14.085151
-6.6409426,2.3543189
7.9864097,3.174196
-3.8959181,23.217817
6.125313,-1.0404624
7.7160234,-5.1936145
-7.081686,2.3068714
-15.883512,10.148786
-15.882019,10.147437
-1.3854482,15.886023
-3.946537,-9.042412
-15.882782,10.148158
-2.722406,-2.4592555
-15.888017,10.151207
3.63966,1.4127657
-2.5603497,-0.5336738
6.1383634,-1.0436428
18.171778,0.7960059
14.023287,4.327984
-3.1056838,14.297339
4.299403,-1.2801862
6.7359595,-9.758161
10.084812,-2.9802682
18.001503,0.77808666
-8.389178,-4.3759723
4.1601415,7.0211124
2.9893963,20.887554
3.0868785,20.986858
-1.1862683,17.401545
16.445345,14.132127
-15.895054,10.156959
6.1419797,-1.0460215
-4.1728697,-8.203409
3.1374245,-2.3711205
4.80589,-12.603531
-12.8633375,4.6953545
-12.480976,4.1925745
10.098964,-2.96605
0.38953415,-6.0927367
-7.448523,3.124348
-0.006389054,21.840733
-15.9158945,10.174013
-8.408925,-4.3770103
-8.41517,-4.3778014
9.230582,-8.144858
7.7196827,-5.2200637
-3.4428222,22.97342
-12.858796,4.6848316
-1.0555148,-0.1340996
-2.082911,15.769301
19.342003,1.7486634
-2.2729986,-1.8292394
-4.495217,0.03220555
19.126005,1.5013915
-15.911915,10.170779
4.314207,6.2961864
17.343246,0.70794755
2.9420154,21.184242
-1.9102391,22.530247
-0.22588025,17.68026
6.143337,-1.0490017
6.4093537,18.677656
-7.089543,2.289022
2.419886,19.617163
-3.1012414,1.3946488
10.438855,15.301139
15.522827,15.791682
16.404833,4.9710593
-1.8462307,16.498682
-10.04511,20.599964
17.652935,0.6917576
2.335287,-10.553374
5.538363,-12.212567
-6.9992504,2.8563504
6.149705,-1.0502951
2.6688125,18.418364
-3.3187788,-0.42450917
13.999834,4.348192
5.4849343,-11.269332
8.399789,8.488471
-1.2079726,22.555086
4.3182797,6.2998433
14.004851,4.3447647
-3.0378788,0.5899283
3.1588876,-2.3860095
6.1693683,-1.0622045
-1.9202392,16.68092
0.19894336,18.037775
0.20715292,18.089184
-1.1839962,17.396795
-8.392224,-4.375184
-15.957421,10.21451
-15.923824,10.180454
16.196241,15.696708
-8.392042,-4.375851
8.641038,8.657642
3.940252,1.8772889
10.0971155,-2.9686804
-3.9338858,23.233007
19.735558,2.2840889
15.453196,15.934151
17.411825,0.7108207
7.7732687,22.825048
5.3041377,17.703571
-3.0693538,0.29113147
-3.9632878,14.428825
3.225314,7.1991696
-12.88087,4.72275
-2.860081,-1.2612219
2.549823,19.197014
-4.3823514,15.238033
-8.697173,12.522111
7.8297105,22.778158
3.3406832,12.565323
5.0589375,13.9207535
12.32595,20.85098
3.3397396,12.562793
-8.704039,12.490802
-8.425716,12.733393
4.3086963,13.700485
-9.135008,12.693242
12.246777,20.778519
-7.5931263,10.80244
-8.639116,12.57287
7.666713,22.862196
7.681238,22.877155
3.3371472,12.56048
5.037278,13.923412
-7.585972,10.795075
-9.1296215,12.695177
10.22368,15.42315
4.5567036,7.8884306
-5.0918717,22.927057
-1.2034273,17.400566
10.098261,-2.9678507
0.3887844,-6.092087
6.8500834,-9.645655
7.694921,22.853601
-7.5266347,3.186084
-3.6957643,-2.579309
-12.644923,4.3954515
-4.016044,-8.618578
9.299862,-8.2042265
-5.601554,22.877256
5.330397,17.729443
4.457791,6.4595246
10.096543,-2.9693031
-15.923458,10.180641
10.0863085,-2.9797688
13.974755,-3.5268593
2.8215082,18.573084
0.14595889,17.97148
10.09769,-2.9686038
7.645504,22.853268
3.9115088,1.8565704
6.1816106,-1.1051205
5.4729047,-11.8228035
5.05389,7.5896325
-3.26502,-0.3003333
10.099632,-2.9669337
-7.5772185,3.1887538
12.22244,20.7562
5.0290484,13.927436
5.689407,-12.0860615
1.9271243,-6.662655
3.191499,-2.411599
9.46139,-8.332464
6.402591,18.495646
2.3364859,-10.5522
10.636948,15.124712
-2.7685337,-2.4969132
-1.0631659,-0.16185373
16.143528,15.400126
-2.6964667,15.13772
3.1889377,7.8854737
-3.3612058,14.793248
0.118198164,17.944872
-7.656233,23.19499
11.225864,11.5351715
14.142665,7.1212792
2.376116,-6.5650945
7.7269673,-5.251217
2.7737796,18.511663
-7.1757107,2.3493183
-2.5415614,-0.6056193
11.364271,8.940513
-4.2986593,15.342482
-16.233597,10.43632
-1.1882472,17.39645
9.261322,15.706728
10.100389,-2.965819
-7.602332,10.811823
13.873296,4.354424
-4.076641,-8.698144
-4.9369354,23.091934
4.6235266,7.891363
-4.5622306,20.933167
8.032874,8.653669
-1.0511796,14.3757515
16.689913,16.236654
19.86298,2.38905
-2.8565974,-1.2715677
-16.252811,10.455222
5.940115,18.036684
-0.7994149,7.562646
5.1944466,7.400944
-2.6612234,-2.2016637
-3.9641433,-9.012493
-1.0546188,17.208721
-1.9088638,16.62484
-1.9030911,16.556797
-6.8928804,2.8028908
3.9838614,1.9169904
-9.350391,2.7200286
1.8130965,-6.738774
9.23812,15.693857
-4.0341473,-8.358549
-2.660182,13.495007
-7.597107,10.808175
10.218695,15.427956
7.710036,22.841991
7.8215766,22.78982
4.9306455,13.91989
4.9893346,13.922022
-1.9361088,16.644623
5.4945183,-11.275269
3.3204653,8.42258
6.190036,-1.0616914
-7.219174,24.449036
0.326009,21.609112
12.373616,20.895788
7.9083266,3.1691117
16.856197,0.28393102
-3.3342187,-0.41496012
-3.9518862,-9.038949
-3.3325982,12.89109
10.100749,-2.9655988
0.18961976,18.019691
-7.5856676,2.8390536
2.3383293,-10.556203
9.269422,-8.17914
5.6628466,17.981396
-3.1224728,1.4676152
-4.1956754,-8.207302
4.261377,-1.4047343
9.260742,15.686676
7.8069386,22.806862
10.621353,15.170698
19.753477,2.3009083
4.006168,1.940119
-2.8643432,-1.2753642
6.4479046,18.625452
-16.236208,10.4384985
6.007003,-12.62054
-6.4680824,22.406828
13.867087,4.346563
6.2603436,-11.580653
16.696678,16.230402
16.146656,15.414265
-1.0588639,17.216797
-3.3356578,20.498888
5.1724744,7.3682065
7.7434764,-5.2646656
-2.8580887,-2.5934687
-2.7340348,-2.44528
-2.3657596,-0.50394374
-16.238302,10.441621
3.29614,-2.4842124
5.6183047,-12.161473
-1.9552726,-0.1632983
7.649656,22.879526
6.7557244,-9.739003
6.205144,-1.1029191
-1.2107074,17.417927
6.204244,-1.0985794
1.8167282,-6.74751
17.374773,0.7181059
-2.8381824,-1.260743
-1.3515756,16.020103
-7.5462527,2.780442
-2.8627841,-1.3009667
4.2508483,-1.4424329
-3.74513,-2.4659822
3.3206222,8.407306
-2.942894,23.1065
7.82111,3.723951
15.487485,15.781551
16.328445,16.319782
-0.80510175,7.560262
16.201845,15.684054
7.981714,8.682054
6.4953237,-1.1257925
7.8061194,22.804918
7.942844,3.1504045
-2.0823016,15.793136
-3.937613,14.572295
-16.256617,10.458166
16.419188,5.0131226
17.325745,0.7201383
-8.429714,12.725522
4.968923,-12.349401
-8.719162,12.45963
-6.594241,2.386777
-0.23453243,17.674236
-0.80181116,7.5624185
-13.019999,4.9800305
5.810181,18.03453
-6.57634,2.389052
7.979049,8.677811
9.271021,-8.18158
0.09818006,17.922709
-1.054411,17.215961
2.9845235,21.193007
-13.010039,4.9687347
-13.273208,5.427754
4.903606,13.917677
10.112673,-2.9524686
-3.1192708,1.4233593
4.8978477,13.929295
10.067678,25.511333
-1.4322785,14.001755
-1.1405991,-0.11069505
8.857262,8.391158
-16.269188,10.469992
-3.4863782,12.65696
3.325569,-2.508346
-13.006243,4.9620724
9.486535,-8.353912
-3.0784512,0.113132216
13.713514,4.3525543
5.247077,7.471816
3.0583966,20.98065
-3.8382561,15.643267
3.3164792,-2.5048337
7.702081,22.85053
-6.8932595,2.8015988
7.7434864,-5.3327074
10.105791,-2.9599054
7.970965,3.16117
5.576406,-12.239139
-1.6541533,-0.22649184
17.950817,0.733493
-16.281305,10.481294
16.401428,15.922784
-1.5555747,13.864505
3.3215144,-2.506766
-16.288239,10.488071
6.4512076,18.645054
12.391011,20.911612
-9.497352,2.8465886
18.3425,0.8641507
15.48478,15.865909
-16.288279,10.488091
-16.288673,10.488456
-3.5776143,15.213714
5.240699,7.4710326
-8.731125,12.446206
5.3170943,7.621975
-7.604433,10.818933
-8.436533,12.723414
-16.288555,10.48822
-0.8217125,7.544492
-2.4929032,15.336106
10.767435,15.148701
7.989196,8.685796
3.3751073,12.610419
14.207528,7.194785
-3.8851078,-2.0976284
-2.6119177,-2.3003528
5.2524934,7.50211
8.611276,8.67155
4.2396765,-1.4534806
-2.8991973,-1.3072115
5.252447,7.468661
10.188868,15.45889
-7.56385,3.197089
1.8573902,20.396955
-1.8754079,16.553926
0.17292349,18.001637
-2.7255397,-2.4504108
-4.716563,23.606075
19.67674,0.017080138
4.8086286,-12.597798
-2.787492,-1.681019
7.74906,-5.356717
3.8348725,1.6255993
3.0123413,20.901964
0.15409493,17.97876
-0.23488298,17.681915
-1.0564978,17.205492
-4.4993677,0.03376818
12.419464,20.939562
5.27078,7.4870048
12.42227,20.941822
5.310111,7.596522
4.308725,13.698787
5.1203504,7.633959
11.176633,11.540684
7.8226547,22.775146
12.41972,20.939196
-3.9478757,-9.049754
-2.5944664,-0.5426041
5.126388,7.6432076
4.5532885,-0.7596016
-1.020931,14.449154
-4.2824078,21.929821
-0.8057067,7.562717
3.013763,20.912954
16.438202,5.0334725
-2.7529182,-1.1527939
-3.271478,-0.28802666
-0.8229966,7.5488443
6.6262317,-1.128785
-6.4699955,2.339507
5.2810354,7.532892
3.3531551,-2.533153
11.612582,-1.2652736
3.3295536,-2.508545
-1.1675946,14.883515
0.047066316,21.825392
0.18054219,18.008291
13.887333,-3.6146636
19.146996,1.5546095
-7.045917,2.2830591
-1.2092402,22.567701
6.5317,-1.1525124
7.9818816,5.62965
-3.5987556,21.322239
-3.0645971,0.28209868
-1.1741945,14.24035
16.442274,14.138464
3.3358626,-2.5146418
9.090236,8.503179
5.602535,-11.277498
-6.8029723,2.5787868
19.309063,1.714998
6.7337155,-9.7609
11.167644,11.527933
-1.9177085,16.634113
5.9997597,17.927662
-13.033944,5.0079465
-7.0861254,2.9267871
-3.1673481,14.327825
2.9955966,7.2322407
-6.7555676,2.4895933
-3.9129372,-2.2186913
-2.9856656,-1.3234272
2.5278547,19.263876
12.409836,16.397324
12.426396,20.945341
13.6859455,4.35688
5.266309,7.5515113
-13.970418,1.7908862
-1.0551304,17.215893
-1.197771,17.412352
-1.9100538,16.634094
7.9822903,5.632708
11.614505,-1.2628398
2.336802,-10.531557
6.437626,18.628902
-3.0033247,-1.3302988
-13.964285,1.8012449
5.273163,7.5550737
3.0996068,7.3187346
1.8902694,-6.7177887
-3.2829645,-0.30717766
-2.9087837,13.306886
-4.323358,15.315681
4.3033776,13.695798
10.7861185,15.135619
7.9592338,8.697164
4.924193,13.912896
5.268909,7.500489
4.87363,13.913876
14.216769,7.205389
11.179132,11.539172
5.145137,7.64763
-0.82171214,7.5489635
12.425128,20.944258
7.712181,22.842499
-0.8182204,7.5525184
7.810374,22.790487
5.609896,-12.087216
3.2388637,7.1221385
-1.5368898,13.88422
3.0232182,20.924568
0.037367016,21.837294
-3.5117426,21.782282
4.0055428,1.9472458
5.278963,7.4948225
0.26859227,21.693714
2.73069,18.395931
5.697454,-12.093043
13.96426,-3.5374026
2.1353467,-6.5541215
3.0566492,21.071302
-1.058669,17.209618
-0.84629875,7.5827837
19.644629,2.1904223
-9.418314,2.7624936
-2.5217216,-0.55638444
-1.4291561,14.032944
3.3280597,-2.5067153
4.527633,-0.76260185
-3.1039817,0.13618052
16.42011,5.0149174
-1.5071895,13.944966
8.606234,8.710474
-3.5743744,23.087456
-3.3861535,14.618308
-7.2274146,24.450602
11.152504,11.525009
4.8752847,13.915059
7.9559865,8.716899
11.605787,-1.2734418
7.816055,22.790483
-8.626245,12.458762
0.11937934,17.940464
6.5655317,-1.1394957
17.05141,0.74452436
-2.4463577,-0.689841
-1.8623979,16.514038
13.878899,-3.6234274
17.96358,0.75818664
-1.5503097,14.553971
-7.02177,2.8861258
-10.020398,20.61932
-1.320113,22.384394
11.619093,-1.2538464
1.8119057,-6.7504716
-3.5838215,23.126936
9.185937,8.559177
-3.0704234,0.3032125
11.428759,8.955067
-13.96475,1.800605
5.2888045,7.5346203
-0.81176555,7.5598116
19.648628,0.04112474
3.8261697,1.6149136
-4.0001817,14.691033
-1.436647,15.942805
-3.8992813,-2.3017633
4.844429,-12.496155
10.793827,15.121157
4.2353473,-1.477713
7.982246,5.635302
6.617655,-1.1334692
0.22370829,18.07796
13.67446,4.358129
7.982285,5.6305013
-3.4585555,12.694647
-13.964949,1.8005041
5.5742965,-11.679211
-3.562438,21.933605
19.638083,0.05115295
10.781022,15.176299
-13.964959,1.8004985
-6.696067,2.4216654
-1.927433,22.540823
0.1880668,18.016088
5.2659254,7.5584855
-3.9196186,-2.3010688
6.582188,-1.1459794
7.956916,8.709571
4.8559732,13.913113
10.193595,15.459263
8.878906,8.397952
12.4240465,20.9436
3.0405047,7.2584205
17.936459,0.74091667
11.612721,-1.266391
